Date,Vehicle_Number,Previous_Node,Origin_Type,Vehicle_Size,Arrival_Time,Volume,Dock_Capacity,Required_Docks,Hour
2024-03-12,VH1861,NDLX->NCRU,Milkrun,24ft,12:25,858,1000,1,12
2024-03-12,VH1862,MJAX->NCRU,Longhaul,32ft,08:39,8447,1000,9,8
2024-03-12,VH1863,BLRX->NCRU,Longhaul,32ft,11:56,8907,1000,9,11
2024-03-12,VH1864,LJP->NCRU,Milkrun,24ft,11:25,1062,1000,2,11
2024-03-12,VH1865,PNQX->NCRU,Longhaul,32ft,22:18,5096,1000,6,22
2024-03-12,VH1866,KRL->NCRU,Milkrun,14ft,13:31,764,1000,1,13
2024-03-12,VH1867,PNQX->NCRU,Longhaul,32ft,12:21,6146,1000,7,12
2024-03-12,VH1868,GZBX->NCRU,Milkrun,17ft,17:15,902,1000,1,17
2024-03-12,VH1869,GZBX->NCRU,Milkrun,24ft,11:50,1402,1000,2,11
2024-03-12,VH1870,BLRX->NCRU,Longhaul,32ft,00:50,8200,1000,9,0
2024-03-12,VH1871,MJAX->NCRU,Longhaul,32ft,16:59,7560,1000,8,16
2024-03-12,VH1872,GZBX->NCRU,Milkrun,24ft,08:47,766,1000,1,8
2024-03-12,VH1873,ROHX->NCRU,Milkrun,24ft,03:16,1052,1000,2,3
2024-03-12,VH1874,LJP->NCRU,Milkrun,14ft,18:36,1053,1000,2,18
2024-03-12,VH1875,GZBX->NCRU,Milkrun,24ft,13:32,1498,1000,2,13
2024-03-12,VH1876,NDLX->NCRU,Milkrun,14ft,17:14,700,1000,1,17
2024-03-12,VH1877,PNQX->NCRU,Longhaul,32ft,14:37,5845,1000,6,14
2024-03-12,VH1878,ROHX->NCRU,Milkrun,17ft,00:15,1034,1000,2,0
2024-03-12,VH1879,NDLX->NCRU,Milkrun,24ft,21:38,905,1000,1,21
2024-03-12,VH1880,HYDX->NCRU,Longhaul,32ft,07:55,6572,1000,7,7
2024-03-12,VH1881,GZBX->NCRU,Milkrun,24ft,20:35,1164,1000,2,20
2024-03-12,VH1882,MJAX->NCRU,Longhaul,32ft,10:09,7016,1000,8,10
2024-03-12,VH1883,PATX->NCRU,Longhaul,32ft,15:27,6826,1000,7,15
2024-03-12,VH1884,PNQX->NCRU,Longhaul,32ft,15:44,8224,1000,9,15
2024-03-12,VH1885,PNQX->NCRU,Longhaul,32ft,16:15,6133,1000,7,16
2024-03-12,VH1886,LKOX->NCRU,Longhaul,32ft,17:19,9257,1000,10,17
2024-03-12,VH1887,PATX->NCRU,Longhaul,32ft,22:39,5685,1000,6,22
2024-03-12,VH1888,NDLX->NCRU,Milkrun,14ft,09:48,790,1000,1,9
2024-03-12,VH1889,PNQX->NCRU,Longhaul,32ft,15:18,7092,1000,8,15
2024-03-12,VH1890,NDLX->NCRU,Milkrun,24ft,00:05,731,1000,1,0
2024-03-12,VH1891,ROHX->NCRU,Milkrun,24ft,11:43,1480,1000,2,11
2024-03-12,VH1892,NDLX->NCRU,Milkrun,24ft,02:44,815,1000,1,2
2024-03-12,VH1893,PATX->NCRU,Longhaul,32ft,18:56,7194,1000,8,18
2024-03-12,VH1894,LKOX->NCRU,Longhaul,32ft,15:43,8199,1000,9,15
2024-03-12,VH1895,GZBX->NCRU,Milkrun,14ft,18:15,836,1000,1,18
2024-03-12,VH1896,PATX->NCRU,Longhaul,32ft,12:03,9231,1000,10,12
2024-03-12,VH1897,LJP->NCRU,Milkrun,17ft,18:50,725,1000,1,18
2024-03-12,VH1898,PNQX->NCRU,Longhaul,32ft,06:12,5753,1000,6,6
2024-03-12,VH1899,PATX->NCRU,Longhaul,32ft,15:31,5678,1000,6,15
2024-03-12,VH1900,PATX->NCRU,Longhaul,32ft,12:36,9131,1000,10,12
2024-03-12,VH1901,BLRX->NCRU,Longhaul,32ft,17:35,9059,1000,10,17
2024-03-12,VH1902,NDLX->NCRU,Milkrun,24ft,23:53,1056,1000,2,23
2024-03-12,VH1903,KRL->NCRU,Milkrun,24ft,16:00,1409,1000,2,16
2024-03-12,VH1904,GZBX->NCRU,Milkrun,24ft,07:44,1468,1000,2,7
2024-03-12,VH1905,LJP->NCRU,Milkrun,17ft,06:34,908,1000,1,6
2024-03-12,VH1906,LJP->NCRU,Milkrun,14ft,07:45,783,1000,1,7
2024-03-12,VH1907,GZBX->NCRU,Milkrun,24ft,10:00,1392,1000,2,10
2024-03-12,VH1908,KRL->NCRU,Milkrun,14ft,15:02,707,1000,1,15
2024-03-12,VH1909,KRL->NCRU,Milkrun,14ft,03:57,967,1000,1,3
2024-03-12,VH1910,KRL->NCRU,Milkrun,17ft,09:07,824,1000,1,9
2024-03-12,VH1911,HYDX->NCRU,Longhaul,32ft,06:11,7098,1000,8,6
2024-03-12,VH1912,GZBX->NCRU,Milkrun,24ft,11:11,774,1000,1,11
2024-03-12,VH1913,GZBX->NCRU,Milkrun,17ft,15:45,939,1000,1,15
2024-03-12,VH1914,LJP->NCRU,Milkrun,24ft,13:17,1384,1000,2,13
2024-03-12,VH1915,ROHX->NCRU,Milkrun,14ft,13:43,978,1000,1,13
2024-03-12,VH1916,ROHX->NCRU,Milkrun,14ft,15:59,1297,1000,2,15
2024-03-12,VH1917,KRL->NCRU,Milkrun,24ft,18:56,1290,1000,2,18
2024-03-12,VH1918,ROHX->NCRU,Milkrun,24ft,15:33,1189,1000,2,15
2024-03-12,VH1919,LKOX->NCRU,Longhaul,32ft,14:23,9092,1000,10,14
2024-03-12,VH1920,PATX->NCRU,Longhaul,32ft,15:29,7288,1000,8,15
2024-03-12,VH1921,GZBX->NCRU,Milkrun,17ft,13:05,970,1000,1,13
2024-03-12,VH1922,NDLX->NCRU,Milkrun,24ft,17:59,921,1000,1,17
2024-03-12,VH1923,KRL->NCRU,Milkrun,14ft,16:52,1057,1000,2,16
2024-03-12,VH1924,KRL->NCRU,Milkrun,17ft,12:59,1212,1000,2,12
2024-03-12,VH1925,GZBX->NCRU,Milkrun,17ft,13:30,1390,1000,2,13
2024-03-12,VH1926,LKOX->NCRU,Longhaul,32ft,22:00,9316,1000,10,22
2024-03-12,VH1927,LJP->NCRU,Milkrun,14ft,19:36,1436,1000,2,19
2024-03-12,VH1928,ROHX->NCRU,Milkrun,17ft,06:20,1097,1000,2,6
2024-03-12,VH1929,LJP->NCRU,Milkrun,14ft,15:08,882,1000,1,15
2024-03-12,VH1930,LKOX->NCRU,Longhaul,32ft,14:55,5093,1000,6,14
2024-03-12,VH1931,KRL->NCRU,Milkrun,24ft,15:34,814,1000,1,15
2024-03-12,VH1932,ROHX->NCRU,Milkrun,24ft,04:30,901,1000,1,4
2024-03-12,VH1933,NDLX->NCRU,Milkrun,24ft,00:55,1167,1000,2,0
2024-03-12,VH1934,LJP->NCRU,Milkrun,14ft,13:44,848,1000,1,13
2024-03-12,VH1935,HYDX->NCRU,Longhaul,32ft,14:48,7227,1000,8,14
2024-03-12,VH1936,PATX->NCRU,Longhaul,32ft,19:26,7775,1000,8,19
2024-03-12,VH1937,HYDX->NCRU,Longhaul,32ft,13:22,5458,1000,6,13
2024-03-12,VH1938,GZBX->NCRU,Milkrun,14ft,16:47,724,1000,1,16
2024-03-12,VH1939,NDLX->NCRU,Milkrun,17ft,17:03,1173,1000,2,17
2024-03-12,VH1940,HYDX->NCRU,Longhaul,32ft,22:32,9294,1000,10,22
2024-03-12,VH1941,BLRX->NCRU,Longhaul,32ft,03:13,7861,1000,8,3
2024-03-12,VH1942,ROHX->NCRU,Milkrun,17ft,15:39,1486,1000,2,15
2024-03-12,VH1943,HYDX->NCRU,Longhaul,32ft,11:06,6963,1000,7,11
2024-03-12,VH1944,NDLX->NCRU,Milkrun,14ft,13:25,953,1000,1,13
2024-03-12,VH1945,MJAX->NCRU,Longhaul,32ft,18:06,7003,1000,8,18
2024-03-12,VH1946,ROHX->NCRU,Milkrun,24ft,13:28,1388,1000,2,13
2024-03-12,VH1947,BLRX->NCRU,Longhaul,32ft,15:57,5121,1000,6,15
2024-03-12,VH1948,ROHX->NCRU,Milkrun,14ft,11:09,811,1000,1,11
2024-03-12,VH1949,NDLX->NCRU,Milkrun,17ft,11:56,1097,1000,2,11
2024-03-12,VH1950,ROHX->NCRU,Milkrun,14ft,18:45,958,1000,1,18
2024-03-12,VH1951,ROHX->NCRU,Milkrun,24ft,16:10,743,1000,1,16
2024-03-12,VH1952,BLRX->NCRU,Longhaul,32ft,23:07,6083,1000,7,23
2024-03-12,VH1953,PATX->NCRU,Longhaul,32ft,15:17,6467,1000,7,15
2024-03-12,VH1954,ROHX->NCRU,Milkrun,14ft,03:11,1413,1000,2,3
2024-03-12,VH1955,LJP->NCRU,Milkrun,24ft,10:20,833,1000,1,10
2024-03-12,VH1956,NDLX->NCRU,Milkrun,24ft,16:49,734,1000,1,16
2024-03-12,VH1957,NDLX->NCRU,Milkrun,17ft,14:39,1367,1000,2,14
2024-03-12,VH1958,LJP->NCRU,Milkrun,24ft,11:56,1124,1000,2,11
2024-03-12,VH1959,NDLX->NCRU,Milkrun,24ft,15:58,826,1000,1,15
2024-03-12,VH1960,LJP->NCRU,Milkrun,24ft,15:04,1494,1000,2,15
2024-03-12,VH1961,PNQX->NCRU,Longhaul,32ft,23:24,6291,1000,7,23
2024-03-12,VH1962,LJP->NCRU,Milkrun,24ft,11:26,812,1000,1,11
2024-03-12,VH1963,MJAX->NCRU,Longhaul,32ft,15:45,9342,1000,10,15
2024-03-12,VH1964,KRL->NCRU,Milkrun,17ft,15:53,809,1000,1,15
2024-03-12,VH1965,KRL->NCRU,Milkrun,14ft,02:24,1363,1000,2,2
2024-03-12,VH1966,PATX->NCRU,Longhaul,32ft,07:55,6078,1000,7,7
2024-03-12,VH1967,PATX->NCRU,Longhaul,32ft,16:06,5610,1000,6,16
2024-03-12,VH1968,BLRX->NCRU,Longhaul,32ft,15:51,7409,1000,8,15
2024-03-12,VH1969,LJP->NCRU,Milkrun,17ft,19:59,1041,1000,2,19
2024-03-12,VH1970,ROHX->NCRU,Milkrun,17ft,15:28,1000,1000,1,15
2024-03-12,VH1971,PNQX->NCRU,Longhaul,32ft,10:17,5615,1000,6,10
2024-03-12,VH1972,BLRX->NCRU,Longhaul,32ft,11:08,5395,1000,6,11
2024-03-12,VH1973,ROHX->NCRU,Milkrun,24ft,22:23,771,1000,1,22
2024-03-12,VH1974,BLRX->NCRU,Longhaul,32ft,15:00,6364,1000,7,15
2024-03-12,VH1975,NDLX->NCRU,Milkrun,17ft,00:53,880,1000,1,0
2024-03-12,VH1976,ROHX->NCRU,Milkrun,17ft,05:48,988,1000,1,5
2024-03-12,VH1977,PNQX->NCRU,Longhaul,32ft,16:27,5251,1000,6,16
2024-03-12,VH1978,PATX->NCRU,Longhaul,32ft,20:36,6425,1000,7,20
2024-03-12,VH1979,PATX->NCRU,Longhaul,32ft,17:33,7084,1000,8,17
2024-03-13,VH1980,NDLX->NCRU,Milkrun,17ft,10:12,979,1000,1,10
2024-03-13,VH1981,ROHX->NCRU,Milkrun,24ft,06:16,709,1000,1,6
2024-03-13,VH1982,ROHX->NCRU,Milkrun,17ft,12:07,1083,1000,2,12
2024-03-13,VH1983,KRL->NCRU,Milkrun,14ft,19:12,896,1000,1,19
2024-03-13,VH1984,GZBX->NCRU,Milkrun,17ft,06:39,741,1000,1,6
2024-03-13,VH1985,NDLX->NCRU,Milkrun,14ft,09:22,741,1000,1,9
2024-03-13,VH1986,HYDX->NCRU,Longhaul,32ft,13:07,5921,1000,6,13
2024-03-13,VH1987,MJAX->NCRU,Longhaul,32ft,09:14,5907,1000,6,9
2024-03-13,VH1988,LKOX->NCRU,Longhaul,32ft,05:41,5418,1000,6,5
2024-03-13,VH1989,GZBX->NCRU,Milkrun,14ft,16:33,791,1000,1,16
2024-03-13,VH1990,GZBX->NCRU,Milkrun,24ft,01:33,716,1000,1,1
2024-03-13,VH1991,LKOX->NCRU,Longhaul,32ft,09:52,9138,1000,10,9
2024-03-13,VH1992,PNQX->NCRU,Longhaul,32ft,23:58,6005,1000,7,23
2024-03-13,VH1993,LJP->NCRU,Milkrun,17ft,11:32,1453,1000,2,11
2024-03-13,VH1994,MJAX->NCRU,Longhaul,32ft,23:06,5257,1000,6,23
2024-03-13,VH1995,LJP->NCRU,Milkrun,17ft,07:40,824,1000,1,7
2024-03-13,VH1996,PNQX->NCRU,Longhaul,32ft,14:50,5729,1000,6,14
2024-03-13,VH1997,NDLX->NCRU,Milkrun,14ft,08:06,826,1000,1,8
2024-03-13,VH1998,LKOX->NCRU,Longhaul,32ft,11:37,9484,1000,10,11
2024-03-13,VH1999,KRL->NCRU,Milkrun,24ft,12:18,877,1000,1,12
2024-03-13,VH2000,LJP->NCRU,Milkrun,14ft,15:51,754,1000,1,15
2024-03-13,VH2001,HYDX->NCRU,Longhaul,32ft,10:53,9115,1000,10,10
2024-03-13,VH2002,BLRX->NCRU,Longhaul,32ft,16:24,6240,1000,7,16
2024-03-13,VH2003,NDLX->NCRU,Milkrun,14ft,23:19,1176,1000,2,23
2024-03-13,VH2004,NDLX->NCRU,Milkrun,17ft,21:24,945,1000,1,21
2024-03-13,VH2005,KRL->NCRU,Milkrun,24ft,01:06,1335,1000,2,1
2024-03-13,VH2006,ROHX->NCRU,Milkrun,17ft,02:20,818,1000,1,2
2024-03-13,VH2007,HYDX->NCRU,Longhaul,32ft,17:23,6297,1000,7,17
2024-03-13,VH2008,BLRX->NCRU,Longhaul,32ft,06:50,6751,1000,7,6
2024-03-13,VH2009,LJP->NCRU,Milkrun,24ft,16:43,1375,1000,2,16
2024-03-13,VH2010,NDLX->NCRU,Milkrun,14ft,22:35,1303,1000,2,22
2024-03-13,VH2011,ROHX->NCRU,Milkrun,17ft,17:16,1280,1000,2,17
2024-03-13,VH2012,NDLX->NCRU,Milkrun,24ft,17:26,917,1000,1,17
2024-03-13,VH2013,MJAX->NCRU,Longhaul,32ft,09:07,6366,1000,7,9
2024-03-13,VH2014,NDLX->NCRU,Milkrun,17ft,15:05,1017,1000,2,15
2024-03-13,VH2015,PNQX->NCRU,Longhaul,32ft,17:32,6001,1000,7,17
2024-03-13,VH2016,LKOX->NCRU,Longhaul,32ft,19:55,5713,1000,6,19
2024-03-13,VH2017,PATX->NCRU,Longhaul,32ft,15:56,5335,1000,6,15
2024-03-13,VH2018,LKOX->NCRU,Longhaul,32ft,16:09,8331,1000,9,16
2024-03-13,VH2019,ROHX->NCRU,Milkrun,14ft,21:51,1391,1000,2,21
2024-03-13,VH2020,MJAX->NCRU,Longhaul,32ft,16:59,5302,1000,6,16
2024-03-13,VH2021,GZBX->NCRU,Milkrun,24ft,04:40,997,1000,1,4
2024-03-13,VH2022,BLRX->NCRU,Longhaul,32ft,13:52,8460,1000,9,13
2024-03-13,VH2023,PATX->NCRU,Longhaul,32ft,16:52,7190,1000,8,16
2024-03-13,VH2024,KRL->NCRU,Milkrun,24ft,13:01,1250,1000,2,13
2024-03-13,VH2025,NDLX->NCRU,Milkrun,14ft,06:50,1046,1000,2,6
2024-03-13,VH2026,MJAX->NCRU,Longhaul,32ft,11:30,5368,1000,6,11
2024-03-13,VH2027,LJP->NCRU,Milkrun,24ft,15:15,779,1000,1,15
2024-03-13,VH2028,BLRX->NCRU,Longhaul,32ft,05:02,5102,1000,6,5
2024-03-13,VH2029,LJP->NCRU,Milkrun,14ft,15:34,869,1000,1,15
2024-03-13,VH2030,LKOX->NCRU,Longhaul,32ft,15:20,7501,1000,8,15
2024-03-13,VH2031,GZBX->NCRU,Milkrun,17ft,12:16,879,1000,1,12
2024-03-13,VH2032,HYDX->NCRU,Longhaul,32ft,11:48,5098,1000,6,11
2024-03-13,VH2033,NDLX->NCRU,Milkrun,14ft,14:57,710,1000,1,14
2024-03-13,VH2034,PNQX->NCRU,Longhaul,32ft,03:55,5268,1000,6,3
2024-03-13,VH2035,PATX->NCRU,Longhaul,32ft,21:07,5326,1000,6,21
2024-03-13,VH2036,ROHX->NCRU,Milkrun,24ft,14:23,1392,1000,2,14
2024-03-13,VH2037,HYDX->NCRU,Longhaul,32ft,05:10,5628,1000,6,5
2024-03-13,VH2038,NDLX->NCRU,Milkrun,14ft,18:28,1117,1000,2,18
2024-03-13,VH2039,LJP->NCRU,Milkrun,14ft,09:26,839,1000,1,9
2024-03-13,VH2040,LKOX->NCRU,Longhaul,32ft,15:51,6655,1000,7,15
2024-03-13,VH2041,ROHX->NCRU,Milkrun,24ft,18:51,783,1000,1,18
2024-03-13,VH2042,ROHX->NCRU,Milkrun,14ft,15:51,848,1000,1,15
2024-03-13,VH2043,MJAX->NCRU,Longhaul,32ft,11:17,6707,1000,7,11
2024-03-13,VH2044,GZBX->NCRU,Milkrun,24ft,12:03,843,1000,1,12
2024-03-13,VH2045,LJP->NCRU,Milkrun,17ft,18:00,1081,1000,2,18
2024-03-13,VH2046,ROHX->NCRU,Milkrun,24ft,12:26,1011,1000,2,12
2024-03-13,VH2047,NDLX->NCRU,Milkrun,24ft,14:46,1365,1000,2,14
2024-03-13,VH2048,BLRX->NCRU,Longhaul,32ft,12:12,7120,1000,8,12
2024-03-13,VH2049,ROHX->NCRU,Milkrun,17ft,16:30,1290,1000,2,16
2024-03-13,VH2050,BLRX->NCRU,Longhaul,32ft,23:05,6155,1000,7,23
2024-03-13,VH2051,NDLX->NCRU,Milkrun,14ft,15:16,1276,1000,2,15
2024-03-13,VH2052,ROHX->NCRU,Milkrun,17ft,14:55,814,1000,1,14
2024-03-13,VH2053,BLRX->NCRU,Longhaul,32ft,00:52,6718,1000,7,0
2024-03-13,VH2054,HYDX->NCRU,Longhaul,32ft,05:24,6067,1000,7,5
2024-03-13,VH2055,LKOX->NCRU,Longhaul,32ft,18:53,9314,1000,10,18
2024-03-13,VH2056,KRL->NCRU,Milkrun,17ft,17:32,1012,1000,2,17
2024-03-13,VH2057,BLRX->NCRU,Longhaul,32ft,05:48,6640,1000,7,5
2024-03-13,VH2058,ROHX->NCRU,Milkrun,24ft,15:23,1190,1000,2,15
2024-03-13,VH2059,NDLX->NCRU,Milkrun,14ft,07:14,1083,1000,2,7
2024-03-13,VH2060,GZBX->NCRU,Milkrun,17ft,08:21,1477,1000,2,8
2024-03-13,VH2061,LJP->NCRU,Milkrun,17ft,20:20,1236,1000,2,20
2024-03-13,VH2062,KRL->NCRU,Milkrun,17ft,15:20,1316,1000,2,15
2024-03-13,VH2063,KRL->NCRU,Milkrun,24ft,15:31,838,1000,1,15
2024-03-13,VH2064,MJAX->NCRU,Longhaul,32ft,13:38,6873,1000,7,13
2024-03-13,VH2065,PATX->NCRU,Longhaul,32ft,06:19,7431,1000,8,6
2024-03-13,VH2066,NDLX->NCRU,Milkrun,24ft,11:25,1491,1000,2,11
2024-03-13,VH2067,PATX->NCRU,Longhaul,32ft,17:01,9147,1000,10,17
2024-03-13,VH2068,ROHX->NCRU,Milkrun,17ft,17:18,1426,1000,2,17
2024-03-13,VH2069,KRL->NCRU,Milkrun,17ft,20:06,1201,1000,2,20
2024-03-13,VH2070,PATX->NCRU,Longhaul,32ft,02:54,6927,1000,7,2
2024-03-13,VH2071,ROHX->NCRU,Milkrun,14ft,08:45,1385,1000,2,8
2024-03-13,VH2072,PNQX->NCRU,Longhaul,32ft,18:55,5237,1000,6,18
2024-03-13,VH2073,KRL->NCRU,Milkrun,14ft,18:46,1183,1000,2,18
2024-03-13,VH2074,LKOX->NCRU,Longhaul,32ft,09:11,8733,1000,9,9
2024-03-13,VH2075,NDLX->NCRU,Milkrun,14ft,23:44,762,1000,1,23
2024-03-13,VH2076,GZBX->NCRU,Milkrun,24ft,11:01,1075,1000,2,11
2024-03-13,VH2077,LKOX->NCRU,Longhaul,32ft,07:41,7509,1000,8,7
2024-03-13,VH2078,PNQX->NCRU,Longhaul,32ft,14:07,6327,1000,7,14
2024-03-13,VH2079,GZBX->NCRU,Milkrun,17ft,06:03,1464,1000,2,6
2024-03-13,VH2080,ROHX->NCRU,Milkrun,14ft,22:59,978,1000,1,22
2024-03-13,VH2081,GZBX->NCRU,Milkrun,17ft,17:21,1346,1000,2,17
2024-03-13,VH2082,LJP->NCRU,Milkrun,17ft,11:13,1295,1000,2,11
2024-03-13,VH2083,NDLX->NCRU,Milkrun,24ft,16:54,1465,1000,2,16
2024-03-13,VH2084,BLRX->NCRU,Longhaul,32ft,11:15,8737,1000,9,11
2024-03-13,VH2085,KRL->NCRU,Milkrun,24ft,11:10,1437,1000,2,11
2024-03-13,VH2086,ROHX->NCRU,Milkrun,14ft,18:04,768,1000,1,18
2024-03-13,VH2087,ROHX->NCRU,Milkrun,17ft,12:07,1350,1000,2,12
2024-03-13,VH2088,ROHX->NCRU,Milkrun,24ft,15:16,723,1000,1,15
2024-03-13,VH2089,LJP->NCRU,Milkrun,14ft,16:50,1084,1000,2,16
2024-03-13,VH2090,PATX->NCRU,Longhaul,32ft,06:47,8600,1000,9,6
2024-03-13,VH2091,PNQX->NCRU,Longhaul,32ft,06:46,6010,1000,7,6
2024-03-13,VH2092,LJP->NCRU,Milkrun,17ft,18:35,1326,1000,2,18
2024-03-13,VH2093,PATX->NCRU,Longhaul,32ft,17:52,8956,1000,9,17
2024-03-13,VH2094,HYDX->NCRU,Longhaul,32ft,18:02,5670,1000,6,18
2024-03-13,VH2095,MJAX->NCRU,Longhaul,32ft,07:03,9297,1000,10,7
2024-03-13,VH2096,ROHX->NCRU,Milkrun,14ft,07:07,1363,1000,2,7
2024-03-13,VH2097,ROHX->NCRU,Milkrun,14ft,14:02,1125,1000,2,14
2024-03-13,VH2098,GZBX->NCRU,Milkrun,17ft,21:57,1409,1000,2,21
2024-03-13,VH2099,BLRX->NCRU,Longhaul,32ft,15:40,7702,1000,8,15
2024-03-13,VH2100,PATX->NCRU,Longhaul,32ft,17:09,7269,1000,8,17
2024-03-13,VH2101,PNQX->NCRU,Longhaul,32ft,16:59,8734,1000,9,16
2024-03-13,VH2102,ROHX->NCRU,Milkrun,24ft,05:50,1263,1000,2,5
2024-03-13,VH2103,HYDX->NCRU,Longhaul,32ft,02:52,7396,1000,8,2
2024-03-13,VH2104,GZBX->NCRU,Milkrun,24ft,12:52,1225,1000,2,12
2024-03-13,VH2105,LJP->NCRU,Milkrun,24ft,09:16,947,1000,1,9
2024-03-13,VH2106,LJP->NCRU,Milkrun,24ft,13:01,759,1000,1,13
2024-03-13,VH2107,LKOX->NCRU,Longhaul,32ft,12:02,8353,1000,9,12
2024-03-13,VH2108,ROHX->NCRU,Milkrun,24ft,18:32,1394,1000,2,18
2024-03-13,VH2109,GZBX->NCRU,Milkrun,24ft,18:36,1331,1000,2,18
2024-03-13,VH2110,BLRX->NCRU,Longhaul,32ft,18:14,7198,1000,8,18
2024-03-13,VH2111,GZBX->NCRU,Milkrun,24ft,23:26,999,1000,1,23
2024-03-13,VH2112,GZBX->NCRU,Milkrun,24ft,12:18,889,1000,1,12
2024-03-13,VH2113,NDLX->NCRU,Milkrun,14ft,06:06,845,1000,1,6
2024-03-13,VH2114,GZBX->NCRU,Milkrun,14ft,15:35,1175,1000,2,15
2024-03-13,VH2115,ROHX->NCRU,Milkrun,17ft,18:53,1233,1000,2,18
2024-03-13,VH2116,ROHX->NCRU,Milkrun,24ft,11:19,716,1000,1,11
2024-03-13,VH2117,BLRX->NCRU,Longhaul,32ft,17:53,7939,1000,8,17
2024-03-13,VH2118,LKOX->NCRU,Longhaul,32ft,18:40,5510,1000,6,18
2024-03-13,VH2119,KRL->NCRU,Milkrun,24ft,13:34,1026,1000,2,13
2024-03-13,VH2120,ROHX->NCRU,Milkrun,17ft,13:21,1222,1000,2,13
2024-03-13,VH2121,MJAX->NCRU,Longhaul,32ft,03:26,5061,1000,6,3
2024-03-13,VH2122,LKOX->NCRU,Longhaul,32ft,18:14,6338,1000,7,18
2024-03-13,VH2123,MJAX->NCRU,Longhaul,32ft,17:07,7830,1000,8,17
2024-03-13,VH2124,KRL->NCRU,Milkrun,24ft,11:05,844,1000,1,11
2024-03-13,VH2125,NDLX->NCRU,Milkrun,24ft,11:32,1352,1000,2,11
2024-03-13,VH2126,NDLX->NCRU,Milkrun,17ft,15:48,921,1000,1,15
2024-03-13,VH2127,HYDX->NCRU,Longhaul,32ft,11:12,6050,1000,7,11
2024-03-13,VH2128,HYDX->NCRU,Longhaul,32ft,15:45,8651,1000,9,15
2024-03-13,VH2129,PATX->NCRU,Longhaul,32ft,12:14,5352,1000,6,12
2024-03-13,VH2130,HYDX->NCRU,Longhaul,32ft,05:10,7218,1000,8,5
2024-03-13,VH2131,KRL->NCRU,Milkrun,17ft,15:51,960,1000,1,15
2024-03-13,VH2132,BLRX->NCRU,Longhaul,32ft,01:15,6395,1000,7,1
2024-03-13,VH2133,NDLX->NCRU,Milkrun,24ft,11:46,919,1000,1,11
2024-03-13,VH2134,KRL->NCRU,Milkrun,17ft,15:08,1257,1000,2,15
2024-03-13,VH2135,PNQX->NCRU,Longhaul,32ft,11:24,5822,1000,6,11
2024-03-13,VH2136,NDLX->NCRU,Milkrun,14ft,18:48,1363,1000,2,18
2024-03-13,VH2137,ROHX->NCRU,Milkrun,24ft,18:37,1332,1000,2,18
2024-03-13,VH2138,NDLX->NCRU,Milkrun,17ft,06:34,1213,1000,2,6
2024-03-13,VH2139,KRL->NCRU,Milkrun,24ft,09:53,1173,1000,2,9
2024-03-13,VH2140,BLRX->NCRU,Longhaul,32ft,18:45,5412,1000,6,18
2024-03-13,VH2141,KRL->NCRU,Milkrun,17ft,13:49,1057,1000,2,13
2024-03-13,VH2142,MJAX->NCRU,Longhaul,32ft,11:31,8299,1000,9,11
2024-03-13,VH2143,NDLX->NCRU,Milkrun,14ft,15:13,1345,1000,2,15
2024-03-13,VH2144,PNQX->NCRU,Longhaul,32ft,11:38,8850,1000,9,11
2024-03-13,VH2145,ROHX->NCRU,Milkrun,24ft,20:04,1253,1000,2,20
2024-03-13,VH2146,PATX->NCRU,Longhaul,32ft,18:27,6918,1000,7,18
2024-03-13,VH2147,KRL->NCRU,Milkrun,14ft,15:09,1084,1000,2,15
2024-03-13,VH2148,BLRX->NCRU,Longhaul,32ft,15:51,8256,1000,9,15
2024-03-13,VH2149,BLRX->NCRU,Longhaul,32ft,21:48,5933,1000,6,21
2024-03-13,VH2150,ROHX->NCRU,Milkrun,17ft,15:48,995,1000,1,15
2024-03-13,VH2151,GZBX->NCRU,Milkrun,17ft,17:46,1153,1000,2,17
2024-03-13,VH2152,ROHX->NCRU,Milkrun,14ft,15:08,1469,1000,2,15
2024-03-13,VH2153,ROHX->NCRU,Milkrun,24ft,12:05,895,1000,1,12
2024-03-13,VH2154,ROHX->NCRU,Milkrun,14ft,06:27,758,1000,1,6
2024-03-13,VH2155,PATX->NCRU,Longhaul,32ft,16:55,5754,1000,6,16
2024-03-13,VH2156,NDLX->NCRU,Milkrun,17ft,12:46,1387,1000,2,12
2024-03-13,VH2157,KRL->NCRU,Milkrun,17ft,04:46,890,1000,1,4
2024-03-13,VH2158,KRL->NCRU,Milkrun,17ft,11:51,1464,1000,2,11
2024-03-13,VH2159,LJP->NCRU,Milkrun,14ft,18:54,936,1000,1,18
2024-03-13,VH2160,GZBX->NCRU,Milkrun,24ft,06:53,829,1000,1,6
2024-03-13,VH2161,NDLX->NCRU,Milkrun,24ft,23:13,1435,1000,2,23
2024-03-13,VH2162,ROHX->NCRU,Milkrun,24ft,15:34,937,1000,1,15
2024-03-13,VH2163,KRL->NCRU,Milkrun,14ft,15:23,865,1000,1,15
2024-03-13,VH2164,LJP->NCRU,Milkrun,17ft,10:05,1289,1000,2,10
2024-03-13,VH2165,GZBX->NCRU,Milkrun,14ft,15:32,1341,1000,2,15
2024-03-13,VH2166,HYDX->NCRU,Longhaul,32ft,08:35,5746,1000,6,8
